[2025-12-26T06:07:28.596+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-26T06:07:28.706+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-26T06:05:00+00:00 [queued]>
[2025-12-26T06:07:28.731+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-26T06:05:00+00:00 [queued]>
[2025-12-26T06:07:28.733+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-26T06:07:28.770+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-12-26 06:05:00+00:00
[2025-12-26T06:07:28.844+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=586) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-26T06:07:28.849+0000] {standard_task_runner.py:64} INFO - Started process 602 to run task
[2025-12-26T06:07:28.829+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-12-26T06:05:00+00:00', '--job-id', '3', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpuevfohdf']
[2025-12-26T06:07:28.851+0000] {standard_task_runner.py:91} INFO - Job 3: Subtask download_minio
[2025-12-26T06:07:29.658+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-26T06:05:00+00:00 [running]> on host 3fb2a1a27553
[2025-12-26T06:07:30.207+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-12-26T06:05:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-26T06:05:00+00:00'
[2025-12-26T06:07:30.218+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-26T06:07:54.769+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728889.json -> /tmp/minio_downloads/1766728889.json
[2025-12-26T06:07:54.807+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728900.json -> /tmp/minio_downloads/1766728900.json
[2025-12-26T06:07:54.882+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728911.json -> /tmp/minio_downloads/1766728911.json
[2025-12-26T06:07:54.911+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728923.json -> /tmp/minio_downloads/1766728923.json
[2025-12-26T06:07:54.965+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728935.json -> /tmp/minio_downloads/1766728935.json
[2025-12-26T06:07:54.983+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728947.json -> /tmp/minio_downloads/1766728947.json
[2025-12-26T06:07:55.036+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728960.json -> /tmp/minio_downloads/1766728960.json
[2025-12-26T06:07:55.053+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728972.json -> /tmp/minio_downloads/1766728972.json
[2025-12-26T06:07:55.107+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728984.json -> /tmp/minio_downloads/1766728984.json
[2025-12-26T06:07:55.135+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728995.json -> /tmp/minio_downloads/1766728995.json
[2025-12-26T06:07:55.157+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729007.json -> /tmp/minio_downloads/1766729007.json
[2025-12-26T06:07:55.173+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729020.json -> /tmp/minio_downloads/1766729020.json
[2025-12-26T06:07:55.206+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729032.json -> /tmp/minio_downloads/1766729032.json
[2025-12-26T06:07:55.234+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729044.json -> /tmp/minio_downloads/1766729044.json
[2025-12-26T06:07:55.253+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729057.json -> /tmp/minio_downloads/1766729057.json
[2025-12-26T06:07:55.274+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729070.json -> /tmp/minio_downloads/1766729070.json
[2025-12-26T06:07:55.303+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729083.json -> /tmp/minio_downloads/1766729083.json
[2025-12-26T06:07:55.332+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729095.json -> /tmp/minio_downloads/1766729095.json
[2025-12-26T06:07:55.359+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729109.json -> /tmp/minio_downloads/1766729109.json
[2025-12-26T06:07:55.384+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729122.json -> /tmp/minio_downloads/1766729122.json
[2025-12-26T06:07:55.403+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729135.json -> /tmp/minio_downloads/1766729135.json
[2025-12-26T06:07:55.423+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729147.json -> /tmp/minio_downloads/1766729147.json
[2025-12-26T06:07:55.445+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729160.json -> /tmp/minio_downloads/1766729160.json
[2025-12-26T06:07:55.467+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729172.json -> /tmp/minio_downloads/1766729172.json
[2025-12-26T06:07:56.380+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729185.json -> /tmp/minio_downloads/1766729185.json
[2025-12-26T06:07:56.399+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729199.json -> /tmp/minio_downloads/1766729199.json
[2025-12-26T06:07:56.415+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729212.json -> /tmp/minio_downloads/1766729212.json
