[2025-12-23T08:11:19.970+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-23T08:11:20.051+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T08:02:00+00:00 [queued]>
[2025-12-23T08:11:20.066+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T08:02:00+00:00 [queued]>
[2025-12-23T08:11:20.067+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-23T08:11:20.094+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2025-12-23 08:02:00+00:00
[2025-12-23T08:11:20.126+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2025-12-23T08:02:00+00:00', '--job-id', '10', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpziyj7ydl']
[2025-12-23T08:11:20.134+0000] {standard_task_runner.py:91} INFO - Job 10: Subtask load_snowflake
[2025-12-23T08:11:20.136+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=8201) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-23T08:11:20.137+0000] {standard_task_runner.py:64} INFO - Started process 8215 to run task
[2025-12-23T08:11:20.263+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T08:02:00+00:00 [running]> on host f22d932714c9
[2025-12-23T08:11:20.525+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2025-12-23T08:02:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-23T08:02:00+00:00'
[2025-12-23T08:11:20.527+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-23T08:11:20.690+0000] {connection.py:408} INFO - Snowflake Connector for Python Version: 3.11.0, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2025-12-23T08:11:20.727+0000] {connection.py:1258} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2025-12-23T08:11:27.310+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471089.json to Snowflake stage
[2025-12-23T08:11:27.569+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471102.json to Snowflake stage
[2025-12-23T08:11:27.830+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471114.json to Snowflake stage
[2025-12-23T08:11:28.093+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471126.json to Snowflake stage
[2025-12-23T08:11:28.414+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471138.json to Snowflake stage
[2025-12-23T08:11:28.691+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471151.json to Snowflake stage
[2025-12-23T08:11:28.975+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471163.json to Snowflake stage
[2025-12-23T08:11:29.232+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471175.json to Snowflake stage
[2025-12-23T08:11:29.505+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471187.json to Snowflake stage
[2025-12-23T08:11:29.769+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471199.json to Snowflake stage
[2025-12-23T08:11:30.027+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471211.json to Snowflake stage
[2025-12-23T08:11:30.282+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471224.json to Snowflake stage
[2025-12-23T08:11:30.722+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471236.json to Snowflake stage
[2025-12-23T08:11:30.982+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471249.json to Snowflake stage
[2025-12-23T08:11:31.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471262.json to Snowflake stage
[2025-12-23T08:11:31.494+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471274.json to Snowflake stage
[2025-12-23T08:11:31.750+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471287.json to Snowflake stage
[2025-12-23T08:11:32.298+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471299.json to Snowflake stage
[2025-12-23T08:11:32.879+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471312.json to Snowflake stage
[2025-12-23T08:11:33.962+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471325.json to Snowflake stage
[2025-12-23T08:11:34.224+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471337.json to Snowflake stage
[2025-12-23T08:11:34.489+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471350.json to Snowflake stage
[2025-12-23T08:11:34.749+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471363.json to Snowflake stage
[2025-12-23T08:11:35.013+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471376.json to Snowflake stage
[2025-12-23T08:11:35.272+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471389.json to Snowflake stage
[2025-12-23T08:11:35.529+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471401.json to Snowflake stage
[2025-12-23T08:11:35.801+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471414.json to Snowflake stage
[2025-12-23T08:11:36.061+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471427.json to Snowflake stage
[2025-12-23T08:11:36.314+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471439.json to Snowflake stage
[2025-12-23T08:11:36.593+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471452.json to Snowflake stage
[2025-12-23T08:11:36.937+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766471465.json to Snowflake stage
