[2025-12-23T07:55:35.271+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-23T07:55:35.339+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-23T07:54:00+00:00 [queued]>
[2025-12-23T07:55:35.353+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-23T07:54:00+00:00 [queued]>
[2025-12-23T07:55:35.355+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-23T07:55:35.377+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-12-23 07:54:00+00:00
[2025-12-23T07:55:35.399+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-12-23T07:54:00+00:00', '--job-id', '5', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp22jx6gpf']
[2025-12-23T07:55:35.410+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=1514) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-23T07:55:35.412+0000] {standard_task_runner.py:91} INFO - Job 5: Subtask download_minio
[2025-12-23T07:55:35.413+0000] {standard_task_runner.py:64} INFO - Started process 1528 to run task
[2025-12-23T07:55:35.547+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-23T07:54:00+00:00 [running]> on host f22d932714c9
[2025-12-23T07:55:35.730+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-12-23T07:54:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-23T07:54:00+00:00'
[2025-12-23T07:55:35.733+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-23T07:55:36.736+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471089.json -> /tmp/minio_downloads/1766471089.json
[2025-12-23T07:55:36.754+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471102.json -> /tmp/minio_downloads/1766471102.json
[2025-12-23T07:55:36.768+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471114.json -> /tmp/minio_downloads/1766471114.json
[2025-12-23T07:55:36.780+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471126.json -> /tmp/minio_downloads/1766471126.json
[2025-12-23T07:55:36.793+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471138.json -> /tmp/minio_downloads/1766471138.json
[2025-12-23T07:55:36.807+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471151.json -> /tmp/minio_downloads/1766471151.json
[2025-12-23T07:55:36.822+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471163.json -> /tmp/minio_downloads/1766471163.json
[2025-12-23T07:55:36.834+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471175.json -> /tmp/minio_downloads/1766471175.json
[2025-12-23T07:55:36.848+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471187.json -> /tmp/minio_downloads/1766471187.json
[2025-12-23T07:55:36.861+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471199.json -> /tmp/minio_downloads/1766471199.json
[2025-12-23T07:55:36.874+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471211.json -> /tmp/minio_downloads/1766471211.json
[2025-12-23T07:55:36.885+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471224.json -> /tmp/minio_downloads/1766471224.json
[2025-12-23T07:55:36.897+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471236.json -> /tmp/minio_downloads/1766471236.json
[2025-12-23T07:55:36.909+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471249.json -> /tmp/minio_downloads/1766471249.json
[2025-12-23T07:55:36.921+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471262.json -> /tmp/minio_downloads/1766471262.json
[2025-12-23T07:55:36.935+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471274.json -> /tmp/minio_downloads/1766471274.json
[2025-12-23T07:55:36.947+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471287.json -> /tmp/minio_downloads/1766471287.json
[2025-12-23T07:55:36.959+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471299.json -> /tmp/minio_downloads/1766471299.json
[2025-12-23T07:55:36.972+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471312.json -> /tmp/minio_downloads/1766471312.json
[2025-12-23T07:55:36.986+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471325.json -> /tmp/minio_downloads/1766471325.json
[2025-12-23T07:55:37.007+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471337.json -> /tmp/minio_downloads/1766471337.json
[2025-12-23T07:55:37.019+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766471350.json -> /tmp/minio_downloads/1766471350.json
