[2025-12-23T11:53:55.584+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-23T11:53:55.642+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T11:46:00+00:00 [queued]>
[2025-12-23T11:53:55.659+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T11:46:00+00:00 [queued]>
[2025-12-23T11:53:55.660+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-23T11:53:55.689+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2025-12-23 11:46:00+00:00
[2025-12-23T11:53:55.726+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2025-12-23T11:46:00+00:00', '--job-id', '71', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpr898fha6']
[2025-12-23T11:53:55.734+0000] {standard_task_runner.py:91} INFO - Job 71: Subtask load_snowflake
[2025-12-23T11:53:55.735+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=18967) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-23T11:53:55.736+0000] {standard_task_runner.py:64} INFO - Started process 18981 to run task
[2025-12-23T11:53:55.869+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T11:46:00+00:00 [running]> on host 5b5bed255d0d
[2025-12-23T11:53:56.081+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2025-12-23T11:46:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-23T11:46:00+00:00'
[2025-12-23T11:53:56.083+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-23T11:53:56.155+0000] {connection.py:408} INFO - Snowflake Connector for Python Version: 3.11.0, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2025-12-23T11:53:56.158+0000] {connection.py:1258} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2025-12-23T11:53:59.101+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488206.json to Snowflake stage
[2025-12-23T11:53:59.509+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488217.json to Snowflake stage
[2025-12-23T11:53:59.773+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488228.json to Snowflake stage
[2025-12-23T11:54:00.027+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488241.json to Snowflake stage
[2025-12-23T11:54:00.280+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488252.json to Snowflake stage
[2025-12-23T11:54:00.537+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488263.json to Snowflake stage
[2025-12-23T11:54:00.791+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488274.json to Snowflake stage
[2025-12-23T11:54:01.049+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488286.json to Snowflake stage
[2025-12-23T11:54:01.307+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488297.json to Snowflake stage
[2025-12-23T11:54:01.610+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488308.json to Snowflake stage
[2025-12-23T11:54:01.866+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488319.json to Snowflake stage
[2025-12-23T11:54:02.120+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488331.json to Snowflake stage
[2025-12-23T11:54:02.387+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488343.json to Snowflake stage
[2025-12-23T11:54:02.693+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488355.json to Snowflake stage
[2025-12-23T11:54:02.958+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488367.json to Snowflake stage
[2025-12-23T11:54:03.341+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488378.json to Snowflake stage
[2025-12-23T11:54:03.627+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488389.json to Snowflake stage
[2025-12-23T11:54:03.891+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488401.json to Snowflake stage
[2025-12-23T11:54:04.144+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488412.json to Snowflake stage
[2025-12-23T11:54:04.400+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488424.json to Snowflake stage
[2025-12-23T11:54:04.656+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488435.json to Snowflake stage
[2025-12-23T11:54:04.926+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488446.json to Snowflake stage
[2025-12-23T11:54:05.181+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488457.json to Snowflake stage
[2025-12-23T11:54:05.434+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488468.json to Snowflake stage
[2025-12-23T11:54:05.686+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488480.json to Snowflake stage
[2025-12-23T11:54:05.951+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488491.json to Snowflake stage
[2025-12-23T11:54:06.236+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488502.json to Snowflake stage
[2025-12-23T11:54:06.503+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488514.json to Snowflake stage
[2025-12-23T11:54:06.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488527.json to Snowflake stage
[2025-12-23T11:54:07.045+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488539.json to Snowflake stage
[2025-12-23T11:54:07.306+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488550.json to Snowflake stage
[2025-12-23T11:54:07.571+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488561.json to Snowflake stage
[2025-12-23T11:54:08.024+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488572.json to Snowflake stage
[2025-12-23T11:54:08.281+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488584.json to Snowflake stage
[2025-12-23T11:54:08.541+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488596.json to Snowflake stage
[2025-12-23T11:54:08.893+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488607.json to Snowflake stage
[2025-12-23T11:54:09.238+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488618.json to Snowflake stage
