[2025-12-24T13:58:26.053+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-24T13:58:26.179+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-24T13:57:00+00:00 [queued]>
[2025-12-24T13:58:26.196+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-24T13:57:00+00:00 [queued]>
[2025-12-24T13:58:26.198+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-24T13:58:26.232+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-12-24 13:57:00+00:00
[2025-12-24T13:58:26.264+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-12-24T13:57:00+00:00', '--job-id', '157', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpuiwr_urw']
[2025-12-24T13:58:26.272+0000] {standard_task_runner.py:91} INFO - Job 157: Subtask download_minio
[2025-12-24T13:58:26.276+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=7111) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-24T13:58:26.279+0000] {standard_task_runner.py:64} INFO - Started process 7125 to run task
[2025-12-24T13:58:26.418+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-24T13:57:00+00:00 [running]> on host 31fa77be4c89
[2025-12-24T13:58:26.679+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-12-24T13:57:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-24T13:57:00+00:00'
[2025-12-24T13:58:26.683+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-24T13:58:28.309+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583258.json -> /tmp/minio_downloads/1766583258.json
[2025-12-24T13:58:28.343+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583273.json -> /tmp/minio_downloads/1766583273.json
[2025-12-24T13:58:28.378+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583286.json -> /tmp/minio_downloads/1766583286.json
[2025-12-24T13:58:28.410+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583299.json -> /tmp/minio_downloads/1766583299.json
[2025-12-24T13:58:28.447+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583313.json -> /tmp/minio_downloads/1766583313.json
[2025-12-24T13:58:28.475+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583326.json -> /tmp/minio_downloads/1766583326.json
[2025-12-24T13:58:28.765+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583339.json -> /tmp/minio_downloads/1766583339.json
[2025-12-24T13:58:29.064+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583352.json -> /tmp/minio_downloads/1766583352.json
[2025-12-24T13:58:29.136+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583365.json -> /tmp/minio_downloads/1766583365.json
[2025-12-24T13:58:29.280+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583378.json -> /tmp/minio_downloads/1766583378.json
[2025-12-24T13:58:29.568+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583391.json -> /tmp/minio_downloads/1766583391.json
[2025-12-24T13:58:29.699+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583405.json -> /tmp/minio_downloads/1766583405.json
[2025-12-24T13:58:29.760+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583419.json -> /tmp/minio_downloads/1766583419.json
[2025-12-24T13:58:29.828+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583434.json -> /tmp/minio_downloads/1766583434.json
[2025-12-24T13:58:29.976+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583447.json -> /tmp/minio_downloads/1766583447.json
[2025-12-24T13:58:30.107+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583459.json -> /tmp/minio_downloads/1766583459.json
[2025-12-24T13:58:30.159+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583472.json -> /tmp/minio_downloads/1766583472.json
[2025-12-24T13:58:30.208+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583485.json -> /tmp/minio_downloads/1766583485.json
[2025-12-24T13:58:30.257+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583498.json -> /tmp/minio_downloads/1766583498.json
[2025-12-24T13:58:30.301+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583511.json -> /tmp/minio_downloads/1766583511.json
[2025-12-24T13:58:30.336+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583524.json -> /tmp/minio_downloads/1766583524.json
[2025-12-24T13:58:30.370+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583538.json -> /tmp/minio_downloads/1766583538.json
[2025-12-24T13:58:30.402+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583551.json -> /tmp/minio_downloads/1766583551.json
[2025-12-24T13:58:30.433+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583564.json -> /tmp/minio_downloads/1766583564.json
[2025-12-24T13:58:30.461+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583577.json -> /tmp/minio_downloads/1766583577.json
[2025-12-24T13:58:30.499+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583592.json -> /tmp/minio_downloads/1766583592.json
[2025-12-24T13:58:30.531+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583607.json -> /tmp/minio_downloads/1766583607.json
[2025-12-24T13:58:30.561+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583621.json -> /tmp/minio_downloads/1766583621.json
[2025-12-24T13:58:30.592+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583634.json -> /tmp/minio_downloads/1766583634.json
[2025-12-24T13:58:30.621+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583648.json -> /tmp/minio_downloads/1766583648.json
[2025-12-24T13:58:30.651+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583660.json -> /tmp/minio_downloads/1766583660.json
[2025-12-24T13:58:30.683+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583674.json -> /tmp/minio_downloads/1766583674.json
[2025-12-24T13:58:30.712+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583687.json -> /tmp/minio_downloads/1766583687.json
[2025-12-24T13:58:30.743+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583701.json -> /tmp/minio_downloads/1766583701.json
[2025-12-24T13:58:30.771+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583714.json -> /tmp/minio_downloads/1766583714.json
