[2025-12-24T13:48:32.349+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-24T13:48:32.419+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-24T13:46:00+00:00 [queued]>
[2025-12-24T13:48:32.435+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-24T13:46:00+00:00 [queued]>
[2025-12-24T13:48:32.436+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-24T13:48:32.463+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-12-24 13:46:00+00:00
[2025-12-24T13:48:32.494+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-12-24T13:46:00+00:00', '--job-id', '151', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp84bfqioj']
[2025-12-24T13:48:32.501+0000] {standard_task_runner.py:91} INFO - Job 151: Subtask download_minio
[2025-12-24T13:48:32.501+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=3397) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-24T13:48:32.504+0000] {standard_task_runner.py:64} INFO - Started process 3414 to run task
[2025-12-24T13:48:32.628+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-24T13:46:00+00:00 [running]> on host 31fa77be4c89
[2025-12-24T13:48:32.844+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-12-24T13:46:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-24T13:46:00+00:00'
[2025-12-24T13:48:32.847+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-24T13:48:34.058+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583258.json -> /tmp/minio_downloads/1766583258.json
[2025-12-24T13:48:34.091+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583273.json -> /tmp/minio_downloads/1766583273.json
[2025-12-24T13:48:34.121+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583286.json -> /tmp/minio_downloads/1766583286.json
[2025-12-24T13:48:34.145+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583299.json -> /tmp/minio_downloads/1766583299.json
[2025-12-24T13:48:34.161+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583313.json -> /tmp/minio_downloads/1766583313.json
[2025-12-24T13:48:34.179+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583326.json -> /tmp/minio_downloads/1766583326.json
[2025-12-24T13:48:34.202+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583339.json -> /tmp/minio_downloads/1766583339.json
[2025-12-24T13:48:34.223+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583352.json -> /tmp/minio_downloads/1766583352.json
[2025-12-24T13:48:34.242+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583365.json -> /tmp/minio_downloads/1766583365.json
[2025-12-24T13:48:34.261+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583378.json -> /tmp/minio_downloads/1766583378.json
[2025-12-24T13:48:34.282+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583391.json -> /tmp/minio_downloads/1766583391.json
[2025-12-24T13:48:34.299+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583405.json -> /tmp/minio_downloads/1766583405.json
[2025-12-24T13:48:34.317+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583419.json -> /tmp/minio_downloads/1766583419.json
[2025-12-24T13:48:34.340+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766583434.json -> /tmp/minio_downloads/1766583434.json
