[2025-12-25T08:52:18.783+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-25T08:52:18.862+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-25T08:48:00+00:00 [queued]>
[2025-12-25T08:52:18.876+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-25T08:48:00+00:00 [queued]>
[2025-12-25T08:52:18.877+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-25T08:52:18.901+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-12-25 08:48:00+00:00
[2025-12-25T08:52:18.927+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-12-25T08:48:00+00:00', '--job-id', '164', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpzvmwh6pu']
[2025-12-25T08:52:18.935+0000] {standard_task_runner.py:91} INFO - Job 164: Subtask download_minio
[2025-12-25T08:52:18.937+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=1648) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-25T08:52:18.939+0000] {standard_task_runner.py:64} INFO - Started process 1662 to run task
[2025-12-25T08:52:19.066+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-25T08:48:00+00:00 [running]> on host f2efb562a677
[2025-12-25T08:52:19.273+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-12-25T08:48:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-25T08:48:00+00:00'
[2025-12-25T08:52:19.276+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-25T08:52:22.069+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766651912.json -> /tmp/minio_downloads/1766651912.json
[2025-12-25T08:52:22.094+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766651923.json -> /tmp/minio_downloads/1766651923.json
[2025-12-25T08:52:22.117+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766651935.json -> /tmp/minio_downloads/1766651935.json
[2025-12-25T08:52:22.146+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766651947.json -> /tmp/minio_downloads/1766651947.json
[2025-12-25T08:52:22.234+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766651959.json -> /tmp/minio_downloads/1766651959.json
