[2025-12-26T09:57:08.968+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-26T09:57:09.076+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-26T09:51:00+00:00 [queued]>
[2025-12-26T09:57:09.092+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-26T09:51:00+00:00 [queued]>
[2025-12-26T09:57:09.094+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-26T09:57:09.121+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-12-26 09:51:00+00:00
[2025-12-26T09:57:09.152+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-12-26T09:51:00+00:00', '--job-id', '113', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp92k62px8']
[2025-12-26T09:57:09.159+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=5202) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-26T09:57:09.160+0000] {standard_task_runner.py:91} INFO - Job 113: Subtask download_minio
[2025-12-26T09:57:09.162+0000] {standard_task_runner.py:64} INFO - Started process 5216 to run task
[2025-12-26T09:57:09.311+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-12-26T09:51:00+00:00 [running]> on host a29b2270dc41
[2025-12-26T09:57:09.521+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-12-26T09:51:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-26T09:51:00+00:00'
[2025-12-26T09:57:09.525+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-26T09:57:12.178+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728889.json -> /tmp/minio_downloads/1766728889.json
[2025-12-26T09:57:12.205+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728900.json -> /tmp/minio_downloads/1766728900.json
[2025-12-26T09:57:12.229+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728911.json -> /tmp/minio_downloads/1766728911.json
[2025-12-26T09:57:12.250+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728923.json -> /tmp/minio_downloads/1766728923.json
[2025-12-26T09:57:12.272+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728935.json -> /tmp/minio_downloads/1766728935.json
[2025-12-26T09:57:12.293+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728947.json -> /tmp/minio_downloads/1766728947.json
[2025-12-26T09:57:12.312+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728960.json -> /tmp/minio_downloads/1766728960.json
[2025-12-26T09:57:12.332+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728972.json -> /tmp/minio_downloads/1766728972.json
[2025-12-26T09:57:12.353+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728984.json -> /tmp/minio_downloads/1766728984.json
[2025-12-26T09:57:12.373+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766728995.json -> /tmp/minio_downloads/1766728995.json
[2025-12-26T09:57:12.395+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729007.json -> /tmp/minio_downloads/1766729007.json
[2025-12-26T09:57:12.414+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729020.json -> /tmp/minio_downloads/1766729020.json
[2025-12-26T09:57:12.433+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729032.json -> /tmp/minio_downloads/1766729032.json
[2025-12-26T09:57:12.458+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729044.json -> /tmp/minio_downloads/1766729044.json
[2025-12-26T09:57:12.480+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729057.json -> /tmp/minio_downloads/1766729057.json
[2025-12-26T09:57:12.500+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729070.json -> /tmp/minio_downloads/1766729070.json
[2025-12-26T09:57:12.520+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729083.json -> /tmp/minio_downloads/1766729083.json
[2025-12-26T09:57:12.539+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729095.json -> /tmp/minio_downloads/1766729095.json
[2025-12-26T09:57:12.558+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729109.json -> /tmp/minio_downloads/1766729109.json
[2025-12-26T09:57:12.579+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729122.json -> /tmp/minio_downloads/1766729122.json
[2025-12-26T09:57:12.602+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729135.json -> /tmp/minio_downloads/1766729135.json
[2025-12-26T09:57:12.621+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729147.json -> /tmp/minio_downloads/1766729147.json
[2025-12-26T09:57:12.639+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729160.json -> /tmp/minio_downloads/1766729160.json
[2025-12-26T09:57:12.662+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729172.json -> /tmp/minio_downloads/1766729172.json
[2025-12-26T09:57:12.689+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729185.json -> /tmp/minio_downloads/1766729185.json
[2025-12-26T09:57:12.720+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729199.json -> /tmp/minio_downloads/1766729199.json
[2025-12-26T09:57:12.744+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729212.json -> /tmp/minio_downloads/1766729212.json
[2025-12-26T09:57:12.763+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729225.json -> /tmp/minio_downloads/1766729225.json
[2025-12-26T09:57:12.789+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729238.json -> /tmp/minio_downloads/1766729238.json
[2025-12-26T09:57:12.818+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729250.json -> /tmp/minio_downloads/1766729250.json
[2025-12-26T09:57:12.842+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729263.json -> /tmp/minio_downloads/1766729263.json
[2025-12-26T09:57:12.865+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729277.json -> /tmp/minio_downloads/1766729277.json
[2025-12-26T09:57:12.889+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729289.json -> /tmp/minio_downloads/1766729289.json
[2025-12-26T09:57:12.911+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729301.json -> /tmp/minio_downloads/1766729301.json
[2025-12-26T09:57:12.938+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729313.json -> /tmp/minio_downloads/1766729313.json
[2025-12-26T09:57:12.964+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729326.json -> /tmp/minio_downloads/1766729326.json
[2025-12-26T09:57:12.995+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729338.json -> /tmp/minio_downloads/1766729338.json
[2025-12-26T09:57:13.018+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729351.json -> /tmp/minio_downloads/1766729351.json
[2025-12-26T09:57:13.047+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729363.json -> /tmp/minio_downloads/1766729363.json
[2025-12-26T09:57:13.074+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729376.json -> /tmp/minio_downloads/1766729376.json
[2025-12-26T09:57:13.105+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729388.json -> /tmp/minio_downloads/1766729388.json
[2025-12-26T09:57:13.132+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729401.json -> /tmp/minio_downloads/1766729401.json
[2025-12-26T09:57:13.161+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729413.json -> /tmp/minio_downloads/1766729413.json
[2025-12-26T09:57:13.186+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729425.json -> /tmp/minio_downloads/1766729425.json
[2025-12-26T09:57:13.211+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729438.json -> /tmp/minio_downloads/1766729438.json
[2025-12-26T09:57:13.233+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729450.json -> /tmp/minio_downloads/1766729450.json
[2025-12-26T09:57:13.261+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729463.json -> /tmp/minio_downloads/1766729463.json
[2025-12-26T09:57:13.288+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1766729476.json -> /tmp/minio_downloads/1766729476.json
