[2025-12-23T12:40:26.441+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-23T12:40:26.501+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T12:31:00+00:00 [queued]>
[2025-12-23T12:40:26.515+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T12:31:00+00:00 [queued]>
[2025-12-23T12:40:26.517+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-12-23T12:40:26.544+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2025-12-23 12:31:00+00:00
[2025-12-23T12:40:26.573+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2025-12-23T12:31:00+00:00', '--job-id', '85', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpke9e14c1']
[2025-12-23T12:40:26.583+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=40402) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-23T12:40:26.584+0000] {standard_task_runner.py:91} INFO - Job 85: Subtask load_snowflake
[2025-12-23T12:40:26.585+0000] {standard_task_runner.py:64} INFO - Started process 40419 to run task
[2025-12-23T12:40:26.700+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2025-12-23T12:31:00+00:00 [running]> on host 5b5bed255d0d
[2025-12-23T12:40:26.883+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2025-12-23T12:31:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-23T12:31:00+00:00'
[2025-12-23T12:40:26.886+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-23T12:40:26.943+0000] {connection.py:408} INFO - Snowflake Connector for Python Version: 3.11.0, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2025-12-23T12:40:26.947+0000] {connection.py:1258} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2025-12-23T12:40:29.564+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488206.json to Snowflake stage
[2025-12-23T12:40:29.852+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488217.json to Snowflake stage
[2025-12-23T12:40:30.127+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488228.json to Snowflake stage
[2025-12-23T12:40:30.395+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488241.json to Snowflake stage
[2025-12-23T12:40:30.660+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488252.json to Snowflake stage
[2025-12-23T12:40:30.933+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488263.json to Snowflake stage
[2025-12-23T12:40:31.206+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488274.json to Snowflake stage
[2025-12-23T12:40:31.475+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488286.json to Snowflake stage
[2025-12-23T12:40:31.760+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488297.json to Snowflake stage
[2025-12-23T12:40:32.023+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488308.json to Snowflake stage
[2025-12-23T12:40:32.297+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488319.json to Snowflake stage
[2025-12-23T12:40:32.560+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488331.json to Snowflake stage
[2025-12-23T12:40:32.850+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488343.json to Snowflake stage
[2025-12-23T12:40:33.160+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488355.json to Snowflake stage
[2025-12-23T12:40:33.431+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488367.json to Snowflake stage
[2025-12-23T12:40:33.724+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488378.json to Snowflake stage
[2025-12-23T12:40:34.014+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488389.json to Snowflake stage
[2025-12-23T12:40:34.299+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488401.json to Snowflake stage
[2025-12-23T12:40:34.563+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488412.json to Snowflake stage
[2025-12-23T12:40:34.834+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488424.json to Snowflake stage
[2025-12-23T12:40:35.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488435.json to Snowflake stage
[2025-12-23T12:40:35.370+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488446.json to Snowflake stage
[2025-12-23T12:40:35.639+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488457.json to Snowflake stage
[2025-12-23T12:40:35.902+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488468.json to Snowflake stage
[2025-12-23T12:40:36.165+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488480.json to Snowflake stage
[2025-12-23T12:40:36.417+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488491.json to Snowflake stage
[2025-12-23T12:40:36.687+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488502.json to Snowflake stage
[2025-12-23T12:40:36.956+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488514.json to Snowflake stage
[2025-12-23T12:40:37.225+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488527.json to Snowflake stage
[2025-12-23T12:40:37.497+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488539.json to Snowflake stage
[2025-12-23T12:40:37.767+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488550.json to Snowflake stage
[2025-12-23T12:40:38.033+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1766488561.json to Snowflake stage
